age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,gender,race,race_o,samerace,field,decision
1,1,4,4,2,0,1,0,0,1,2,0,1,0,0,0,4,4,4,4,4,3,3,4,2,3,3,4,2,4,2,4,3,3,1,1,4,2,3,4,3,4,1,1,3,3,3,0,2,2,1,66,0
1,1,3,3,0,1,1,0,1,0,1,0,1,0,0,1,3,4,3,4,3,3,3,3,3,2,2,4,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,1,2,3,2,1,2,2,1,82,1
1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,4,4,4,4,1,3,3,4,3,3,4,2,3,4,3,3,2,4,4,3,3,4,4,4,4,4,1,3,2,2,1,2,2,1,89,0
1,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,4,4,4,4,3,4,3,2,2,3,4,1,1,2,0,1,1
0,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,3,4,4,4,2,1,4,2,2,3,1,4,1,3,4,3,3,3,1,3,4,1,1,4,2,3,1,2,3,2,1,0,2,2,1,38,0
1,1,1,2,0,0,1,0,0,1,1,1,1,0,0,1,2,4,3,4,1,3,4,3,3,3,3,4,3,2,3,2,2,4,3,0,2,3,1,1,4,4,1,1,2,3,3,1,2,2,1,54,0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,3,4,4,3,3,3,3,3,4,1,0,4,4,4,4,2,1,0,4,4,3,4,3,4,2,2,4,3,3,1,0,2,0,14,1
1,1,2,2,1,1,1,0,0,1,0,1,0,0,0,0,3,4,3,4,3,2,3,3,2,3,2,4,3,3,4,2,2,3,1,1,4,3,3,3,4,4,2,1,3,3,2,0,0,2,0,90,0
1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,3,4,4,4,4,3,4,4,4,4,4,1,1,1,4,4,4,3,0,3,3,2,4,4,4,3,2,2,2,2,4,0,2,0,0,192,1
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,3,4,4,3,3,4,3,4,3,3,3,1,1,4,2,2,3,3,2,4,1,2,2,1,4,1,2,3,0,111,1
1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,2,4,4,1,4,4,2,1,1,4,2,3,3,0,0,2,1,1,4,2,0,2,1,3,0,0,3,1,2,1,2,2,1,21,0
0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,3,4,4,4,2,2,2,2,2,2,2,3,4,1,4,4,4,3,3,3,3,1,3,3,4,3,2,0,2,4,2,1,4,0,0,70,0
0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,3,4,4,3,2,1,1,3,3,3,3,4,1,4,3,4,1,0,1,4,4,1,2,2,1,121,1
0,2,3,4,0,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,3,2,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,2,1,2,2,1,47,0
1,1,1,2,0,0,1,0,0,1,0,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4,3,2,4,4,4,4,3,3,3,2,3,0,2,2,1,12,1
0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,3,3,3,3,4,2,2,1,1,1,1,3,3,3,3,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,2,0,0,2,0,6,0
1,0,2,3,0,1,1,0,0,1,1,0,1,1,0,0,3,3,3,3,3,2,3,3,1,3,1,2,1,2,4,3,4,1,1,4,4,1,3,3,2,3,3,1,3,3,2,1,2,0,0,142,0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,3,4,4,3,2,3,2,2,3,1,0,2,4,4,4,2,3,2,3,1,2,2,2,3,3,1,3,3,2,1,2,0,0,70,0
0,0,4,0,1,0,1,0,0,0,1,0,0,1,0,0,1,4,4,3,4,3,4,4,4,4,2,1,1,3,4,3,4,3,2,3,3,4,4,4,4,4,4,2,4,1,4,0,2,2,1,179,1
1,1,1,4,0,0,0,1,0,0,1,1,1,1,0,0,4,4,4,4,3,3,3,4,4,4,4,4,4,2,4,4,4,0,0,2,4,3,4,4,3,4,4,4,3,3,3,1,2,2,1,120,0
0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,0,4,2,0,192,0
0,1,0,4,1,1,0,0,0,0,0,1,1,1,0,0,3,4,4,4,2,2,2,4,1,2,2,4,3,3,3,4,1,4,2,0,4,1,4,2,1,3,3,1,3,3,2,0,4,0,0,127,0
0,1,3,1,2,0,0,1,0,0,1,0,1,1,0,0,3,3,4,4,4,4,3,4,4,3,3,2,2,2,3,4,4,3,2,3,4,3,2,4,3,4,4,3,3,1,3,0,2,2,1,80,0
1,0,3,0,1,1,1,0,0,0,1,0,1,0,0,0,1,3,3,4,3,4,4,4,4,3,3,1,0,1,3,3,3,3,1,2,4,4,4,4,4,4,3,2,2,1,4,1,2,2,1,80,1
0,0,0,0,2,0,1,0,0,0,1,1,1,1,0,0,3,4,4,3,4,2,4,4,2,4,1,0,0,3,3,3,3,3,2,3,3,3,4,3,4,3,0,4,3,0,2,0,2,2,1,121,0
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,3,3,2,3,3,3,2,2,2,2,2,2,4,2,4,3,3,2,3,4,1,4,2,4,2,4,4,1,1,2,2,0,0,2,0,167,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,4,4,3,4,4,1,3,1,4,3,4,4,3,2,1,3,3,4,2,1,4,1,3,4,1,3,3,1,1,0,2,0,142,0
1,1,1,3,1,1,1,1,0,0,1,1,0,0,0,1,3,4,3,4,3,4,4,4,4,3,4,3,4,0,4,4,3,0,0,3,4,3,1,4,4,2,2,0,3,2,4,1,4,3,0,82,1
0,1,3,2,0,0,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,3,3,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,0,2,0,0,49,0
0,1,2,3,0,1,1,0,0,1,1,0,1,1,0,0,4,4,4,4,4,3,3,3,3,2,4,3,1,3,4,3,2,1,1,3,2,1,3,3,3,3,2,1,3,3,3,1,2,2,1,142,0
0,0,3,2,0,0,1,1,0,0,1,2,0,0,0,0,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,2,1,3,4,2,4,4,4,4,3,3,3,3,3,1,2,2,1,171,1
1,0,4,4,0,1,0,0,0,0,2,0,1,0,0,0,4,4,4,4,4,3,3,4,2,2,2,4,3,4,4,3,2,4,2,4,4,4,2,4,4,4,3,1,2,3,2,1,2,0,0,30,0
0,1,2,2,1,1,0,1,0,0,1,0,1,0,0,0,4,4,3,4,3,3,4,4,3,4,3,2,0,4,4,4,4,3,1,0,4,1,3,3,3,4,2,1,3,3,4,0,2,2,1,10,1
0,0,4,0,2,0,0,1,0,0,1,0,0,1,0,0,1,4,4,3,4,4,4,4,3,3,4,1,1,3,4,3,4,3,2,3,3,4,4,4,4,4,4,2,2,1,4,0,2,4,0,179,1
0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,3,4,4,4,4,3,4,3,3,3,2,1,0,1,4,4,4,0,1,1,4,2,3,4,4,4,2,1,3,2,3,1,0,0,1,80,1
0,1,4,4,1,0,1,1,0,0,1,1,1,1,0,0,4,4,4,4,4,2,2,4,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,3,0,2,2,1,192,0
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,1,0,4,4,4,4,4,4,4,1,2,4,3,2,2,1,2,4,4,2,3,1,1,4,3,0,174,1
0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,2,3,3,2,4,3,2,2,3,4,4,1,3,3,1,3,1,2,0,0,136,1
0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,3,4,4,4,4,4,0,2,2,2,0,3,0,3,2,0,0,3,0,4,3,0,0,2,1,2,1,0,2,3,2,1,2,2,1,121,1
0,0,1,2,1,0,0,2,0,0,0,0,1,1,0,0,3,3,2,3,3,3,4,4,3,3,3,2,1,2,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,3,4,0,0,2,0,121,1
0,0,1,3,1,0,1,0,0,0,0,1,0,1,0,1,3,3,3,4,4,3,2,4,4,3,4,3,3,3,3,4,4,1,1,3,4,4,4,4,3,3,2,1,3,2,4,0,2,2,1,121,1
1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,3,3,3,3,3,3,3,4,3,3,3,4,1,4,4,4,4,4,3,4,4,1,3,4,4,4,4,3,4,2,2,1,3,2,0,142,1
1,1,4,4,1,0,1,1,0,0,0,1,1,0,0,0,4,4,3,4,4,2,2,3,2,1,1,2,2,1,4,4,3,3,2,4,4,4,4,3,4,4,4,3,2,1,1,0,2,4,0,66,0
1,0,1,0,0,1,0,1,0,1,2,1,1,1,0,0,3,4,1,4,2,3,3,4,2,3,2,3,0,3,3,3,1,1,0,3,4,1,2,3,3,3,3,0,3,1,3,1,1,2,0,23,1
1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,4,3,3,4,2,3,4,2,2,2,3,1,4,2,4,4,3,1,3,4,2,4,4,2,4,3,0,4,3,2,1,0,2,0,4,0
0,0,2,4,0,0,1,0,0,0,0,1,0,0,1,0,3,4,4,4,4,2,3,3,3,3,3,4,1,3,4,3,3,1,1,3,3,2,3,2,3,4,2,1,3,3,2,0,4,2,0,105,1
1,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,4,4,4,4,4,3,4,4,3,4,3,2,1,1,4,3,4,4,0,1,3,0,4,3,4,4,0,1,3,3,3,1,2,2,1,142,0
1,0,3,3,0,1,2,0,0,0,1,0,1,0,0,1,3,4,3,4,3,3,4,3,3,3,3,4,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,2,0,0,82,1
0,0,4,3,1,1,1,0,0,0,0,1,2,0,0,0,2,4,3,3,4,2,3,4,3,3,3,1,1,1,4,3,3,3,3,3,4,4,4,4,4,4,4,1,1,2,3,0,0,2,0,178,1
1,1,2,4,1,1,1,1,0,0,1,1,1,0,0,0,2,3,4,4,4,2,3,3,3,4,3,3,4,4,4,2,2,1,0,2,2,3,3,4,4,4,4,4,1,3,3,0,1,2,0,151,1
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,2,2,2,3,2,2,0,4,4,4,4,4,2,0,4,0,4,4,4,4,3,3,3,1,2,0,2,2,1,106,0
0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,4,1,3,1,3,2,3,2,2,1,4,4,3,2,3,3,1,2,2,4,3,3,2,3,2,1,0,2,1,2,1,2,2,1,58,1
1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,2,3,2,4,4,2,2,3,3,3,3,3,1,3,3,3,3,1,1,2,3,2,2,4,2,3,3,3,3,3,2,0,0,2,0,120,1
1,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,2,3,2,2,4,4,3,3,2,1,0,3,2,3,4,2,4,4,4,1,1,1,3,2,1,2,4,0,23,0
1,1,1,1,2,0,1,0,0,0,1,1,0,1,0,0,3,4,4,3,3,2,2,2,2,4,2,3,4,3,3,1,1,0,3,4,3,4,2,4,3,4,3,1,2,3,1,1,0,3,0,29,0
1,0,1,4,1,0,1,1,0,1,1,1,1,1,0,0,4,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,4,0,0,2,4,3,4,4,3,4,4,4,4,3,3,1,2,0,0,120,0
1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,0,3,1,4,3,2,2,4,4,2,2,1,2,4,1,2,2,1,23,1
0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,4,4,1,4,4,4,4,4,4,3,4,1,4,2,3,2,3,3,3,4,4,4,4,4,4,0,2,1,4,1,0,0,1,121,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,4,3,3,3,3,3,3,2,4,3,4,4,4,4,2,1,4,4,4,4,4,3,3,3,4,3,2,3,0,0,2,0,23,0
0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,4,2,4,4,4,3,2,3,3,2,2,3,2,2,3,4,4,4,1,4,4,2,4,4,4,4,3,4,3,3,3,0,0,2,0,70,1
1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,4,4,4,4,4,3,4,4,4,4,4,3,0,3,4,4,4,1,3,4,4,3,4,4,3,4,4,2,3,3,4,1,1,2,0,105,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,3,4,3,4,3,3,4,4,4,4,2,4,4,2,3,4,4,4,4,4,3,2,3,0,1,2,0,125,0
1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,3,4,4,3,3,4,4,4,4,4,2,3,4,3,3,1,1,0,3,4,3,4,2,4,3,4,3,1,1,3,3,1,0,2,0,29,1
0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,3,4,4,4,3,3,3,3,4,3,2,4,1,2,4,4,4,4,3,4,4,1,4,4,4,4,1,2,3,4,2,1,2,2,1,70,0
1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,2,3,3,4,3,3,4,3,4,4,2,3,3,2,3,4,3,3,3,2,4,3,3,0,3,3,1,70,0
0,1,2,2,2,0,0,0,0,0,1,0,1,0,0,0,4,4,3,4,3,3,4,3,3,4,1,2,0,4,4,4,4,3,1,0,4,1,3,3,3,4,2,1,2,3,3,0,2,0,0,10,1
1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,3,4,3,4,4,4,3,2,3,2,4,4,1,3,4,3,3,4,3,2,1,1,2,4,2,2,3,4,3,3,3,1,0,2,0,140,1
0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,3,4,4,4,3,2,2,2,2,2,1,1,3,1,3,3,3,3,0,0,4,1,3,2,3,4,0,0,3,3,2,1,2,0,0,41,0
0,0,1,2,1,0,1,0,0,0,1,1,1,0,0,0,3,4,4,4,4,3,3,3,2,3,3,4,2,4,3,3,2,3,2,3,2,1,4,4,3,2,2,0,2,3,3,0,2,2,1,192,0
0,1,1,1,2,0,2,0,0,0,1,0,1,1,0,0,3,4,4,4,4,3,3,3,3,3,4,4,0,4,3,4,4,4,3,3,4,0,3,1,4,0,3,4,2,3,4,1,2,0,0,178,1
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,4,3,2,3,3,2,3,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,1,0,2,2,3,1,0,0,1,174,1
1,1,4,4,1,1,0,0,0,0,1,1,1,0,0,0,3,4,4,4,3,3,4,4,4,3,4,2,2,3,3,3,3,1,1,2,3,2,3,3,1,3,3,1,3,2,4,1,4,2,0,23,0
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,2,3,3,3,0,3,0,0,105,0
0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,3,3,4,4,4,3,3,3,4,3,2,4,1,4,3,3,3,3,2,4,4,4,2,3,3,4,2,2,3,2,3,1,4,4,1,121,1
0,1,4,4,1,1,0,1,0,1,0,0,2,0,0,0,4,4,4,4,4,2,3,3,3,2,3,4,3,4,4,4,4,2,2,3,3,3,4,4,4,4,4,2,1,4,3,0,2,0,0,192,1
1,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,2,2,4,4,4,4,0,1,2,1,3,2,0,2,4,4,0,2,3,0,155,0
0,0,0,2,1,1,1,1,0,0,1,1,1,0,0,1,3,3,4,4,4,3,2,4,2,4,3,2,1,4,4,4,2,1,0,2,4,2,3,2,2,4,3,2,4,2,2,0,4,4,1,195,1
0,0,2,0,0,1,1,0,0,1,1,0,1,1,0,0,2,3,3,2,3,2,2,2,2,1,1,3,2,2,2,3,4,4,4,3,3,2,4,4,4,4,3,1,3,3,3,1,2,0,0,100,0
1,0,3,0,0,0,1,0,1,0,1,1,1,1,0,0,2,4,2,4,2,3,3,3,2,2,2,4,4,3,4,4,4,4,0,2,4,2,4,4,4,2,1,2,2,4,2,1,0,2,0,23,0
0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,1,3,3,2,3,4,2,3,2,0,3,3,4,1,2,2,1,121,1
1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,3,4,4,4,3,3,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,2,1,4,1,2,3,0,161,1
1,4,1,1,1,0,1,1,0,1,2,1,1,0,0,0,3,4,4,4,3,3,3,3,3,2,3,4,4,4,4,3,3,4,4,3,1,1,3,3,3,3,2,2,2,3,2,1,4,0,0,20,0
0,0,2,3,2,1,0,1,0,0,1,0,1,0,0,0,3,4,3,4,4,2,3,3,3,3,3,3,0,3,4,4,4,4,1,2,4,1,2,4,4,4,2,4,3,1,3,0,2,2,1,9,0
1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,3,4,3,4,3,2,4,3,4,4,1,0,0,2,4,4,4,2,0,2,4,3,4,4,4,4,4,3,3,2,2,0,2,3,0,92,0
1,0,3,1,0,1,1,1,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,3,4,3,2,3,3,4,4,2,2,1,2,4,2,3,1,1,3,4,3,1,3,4,3,1,2,2,1,105,0
0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,1,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,1,0,0,1,199,0
0,0,3,3,1,0,0,1,0,0,1,0,1,0,0,0,4,4,4,4,4,2,4,4,2,4,1,4,4,4,4,4,4,2,3,4,4,3,3,4,3,3,3,3,2,3,3,1,2,0,0,121,0
1,1,4,0,3,0,1,0,0,0,1,1,1,0,0,0,3,3,3,3,4,3,4,4,4,4,4,3,2,4,4,4,4,3,4,1,4,4,4,4,4,4,4,0,2,3,3,0,2,2,1,80,1
0,1,2,1,2,0,0,1,0,0,1,0,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,3,3,2,1,4,3,3,4,4,3,3,4,1,2,3,4,0,2,2,1,186,1
0,0,0,0,2,0,0,2,0,0,1,1,1,1,0,0,3,4,4,3,4,4,3,4,4,3,4,0,0,3,3,3,3,3,2,3,3,3,4,3,4,3,0,4,2,0,4,0,2,2,1,121,0
1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,4,4,4,4,3,3,3,3,3,3,3,1,1,3,4,3,3,4,3,4,3,2,4,4,3,2,3,3,3,3,3,0,2,3,0,64,0
0,0,4,4,1,0,1,1,0,0,0,0,1,0,0,1,4,4,4,4,4,0,3,3,3,4,2,4,2,4,4,3,3,4,2,4,4,3,3,4,4,4,3,4,3,2,1,0,2,1,0,192,0
0,0,0,2,1,1,1,0,0,0,0,0,0,1,1,0,3,3,3,3,3,2,3,3,2,1,2,3,3,4,4,3,3,4,3,4,4,2,2,2,2,3,3,4,2,2,2,0,3,1,0,197,0
0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,1,3,3,1,4,4,1,3,2,1,2,1,4,1,2,3,4,4,3,1,3,2,0,2,3,4,4,3,0,2,1,1,1,2,0,0,174,0
1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,4,4,4,4,4,2,2,3,2,2,1,4,0,2,4,4,4,4,2,4,4,2,3,4,4,4,2,0,4,4,2,1,2,0,0,147,0
0,1,4,3,0,0,1,1,0,0,1,1,1,1,0,0,1,4,4,4,2,2,3,4,3,3,1,2,4,1,3,3,4,2,3,4,3,2,2,4,4,4,2,1,2,1,0,1,0,2,0,168,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,4,4,4,3,4,4,4,4,3,4,3,4,2,3,1,4,3,3,3,1,2,4,4,4,4,3,1,2,4,4,0,0,2,0,146,1
0,0,2,0,2,0,0,1,0,0,0,0,1,1,1,0,4,4,4,4,4,3,4,4,3,3,1,2,2,1,4,4,4,3,2,4,4,4,4,4,4,4,4,4,1,3,3,0,2,2,1,177,0
1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,3,4,3,4,4,3,3,3,3,3,3,1,4,4,4,3,4,1,0,1,4,3,3,4,4,4,1,0,3,1,3,0,2,2,1,122,0
3,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,2,4,4,3,3,1,0,0,1,0,4,4,4,0,0,4,4,4,4,2,4,4,3,2,2,1,1,2,2,1,105,0
0,0,1,2,1,0,1,1,0,0,0,1,1,1,1,0,3,4,4,4,4,3,4,3,2,3,1,2,3,4,3,2,2,1,0,3,4,2,3,3,3,4,3,2,1,1,3,0,2,2,1,121,0
1,0,1,2,0,0,2,0,0,0,1,1,1,0,0,1,3,4,3,4,2,2,3,3,2,3,1,2,2,1,2,3,2,4,0,1,3,1,3,4,3,2,1,4,3,1,2,1,2,2,1,194,0
0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,3,2,2,4,1,4,1,3,4,3,3,3,1,3,4,1,1,4,2,3,1,2,3,2,1,0,2,2,1,38,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,3,4,4,3,3,4,3,4,3,3,3,1,1,4,2,2,3,3,2,4,1,2,3,1,4,1,2,1,0,111,1
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,1,2,2,3,0,3,0,2,4,3,2,4,1,0,4,1,2,4,0,146,1
1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,3,3,3,3,2,4,4,3,3,2,1,0,3,2,3,4,2,4,4,4,1,1,2,3,2,1,2,3,0,23,0
1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,2,3,2,4,4,3,1,3,3,3,1,3,1,3,3,3,3,1,1,2,3,2,2,4,2,3,3,3,3,3,3,0,0,2,0,120,1
0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,3,4,3,4,4,3,3,3,3,3,2,4,1,2,3,3,3,3,2,3,4,2,2,2,3,4,2,0,2,2,3,1,2,2,1,23,1
1,1,3,4,1,1,1,0,0,1,0,0,1,1,1,1,4,3,4,3,3,1,4,4,4,4,3,3,1,3,4,4,3,3,0,3,3,3,4,4,3,3,3,2,3,2,4,0,2,0,0,120,0
1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,4,3,4,4,2,4,3,3,3,3,3,3,0,3,2,3,4,3,0,2,4,3,2,4,1,3,1,0,3,1,3,0,2,2,1,75,1
1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,4,3,3,4,2,3,2,2,2,4,2,1,1,4,4,4,4,4,0,3,3,2,3,4,2,2,2,1,3,2,2,0,4,2,0,154,0
0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,3,4,3,3,2,2,3,3,3,3,2,0,0,4,4,4,4,0,0,4,4,4,4,4,3,4,3,3,2,1,1,0,2,0,0,152,0
1,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,4,4,3,4,3,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,4,4,4,4,3,4,3,2,2,3,4,1,1,4,0,1,1
0,1,3,3,2,0,0,0,0,0,0,1,1,1,0,0,3,4,3,4,3,2,4,4,3,4,3,2,0,4,3,2,2,1,2,4,4,3,3,3,4,4,3,4,2,3,3,0,2,0,0,165,0
0,0,1,2,0,0,1,1,0,0,2,0,1,0,0,0,4,3,3,3,4,3,2,2,2,2,2,4,4,4,4,1,1,2,2,3,1,3,1,3,3,3,3,2,1,2,2,1,0,2,0,19,0
0,1,3,1,1,1,1,1,0,0,1,0,1,1,0,0,3,3,4,4,4,3,4,4,4,3,4,2,2,2,3,4,4,3,2,3,4,3,2,4,3,4,4,3,1,1,3,0,2,2,1,80,1
1,0,0,4,0,0,1,0,0,1,0,2,1,1,0,0,3,4,2,4,1,3,4,4,3,3,2,4,4,4,3,3,1,3,0,1,4,2,0,3,2,4,0,0,2,0,4,0,2,2,1,178,0
1,1,3,1,0,0,1,1,0,1,1,0,1,0,0,0,3,3,3,4,4,4,4,3,4,2,3,3,1,4,4,4,4,1,1,3,4,0,2,3,3,3,1,1,3,2,4,1,2,2,1,157,1
1,1,4,2,1,1,1,1,0,0,1,1,0,0,0,0,3,4,2,3,3,4,4,4,3,3,3,3,0,2,3,3,2,4,0,1,1,2,3,4,4,4,1,1,3,2,4,1,2,2,1,36,1
0,0,4,3,0,1,0,1,0,1,1,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,2,4,4,2,4,4,2,2,4,4,4,4,3,4,4,4,4,1,2,4,2,1,0,2,0,70,0
1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,4,3,3,4,2,4,4,4,2,3,2,1,1,4,4,4,4,4,0,3,3,2,3,4,2,2,2,1,3,2,4,0,4,3,0,154,1
0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,1,3,2,4,4,4,3,1,4,4,4,4,4,4,4,4,3,3,2,2,0,1,2,0,196,0
0,0,3,2,1,0,1,1,0,0,1,1,1,0,0,0,3,4,3,4,3,2,3,3,2,2,0,1,1,2,4,4,4,3,0,2,4,4,4,4,4,4,4,0,2,1,1,0,3,2,0,121,0
1,0,4,4,1,1,1,1,1,0,1,1,1,1,0,0,3,4,3,4,4,2,2,2,2,2,4,4,4,2,4,0,0,4,4,0,4,1,1,2,2,2,0,0,1,2,2,1,2,2,1,23,0
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,4,2,2,4,4,4,4,1,3,3,3,2,4,3,4,4,4,2,2,3,0,2,2,1,116,1
1,1,2,0,0,0,1,1,1,1,2,0,1,1,0,0,3,2,3,3,3,3,3,4,3,4,3,3,4,4,1,1,1,3,0,2,4,1,1,3,1,3,1,2,2,2,3,1,2,2,1,40,0
1,1,0,4,1,0,1,0,0,0,0,2,1,1,0,0,3,4,2,4,1,4,4,4,4,4,1,4,4,4,3,3,1,3,0,1,4,2,0,3,2,4,0,0,3,0,3,0,2,3,0,178,0
1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,1,3,2,4,4,4,4,2,3,2,0,3,2,4,1,2,2,1,82,1
0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,3,3,4,4,4,3,3,4,3,4,1,1,1,2,3,3,2,2,2,0,4,3,3,4,4,4,4,3,3,3,2,1,3,2,0,194,0
